Cycle,Year,Medical School Name,Short Name,Cost Type,Ownership Type,Residence Status,Health Insurance Required ,Health Insurance Waived,Reported Cost
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,Health Insurance,Public,Resident,Yes,Yes,2789.0
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,Tuition,Public,Nonresident,Yes,Yes,33010.0
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,Tuition,Public,Resident,Yes,Yes,19910.0
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,37204.0
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,24104.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,Fees,Public,Nonresident,Yes,Yes,2080.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,Fees,Public,Resident,Yes,Yes,2080.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,Health Insurance,Public,Nonresident,Yes,Yes,2504.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,Health Insurance,Public,Resident,Yes,Yes,2504.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,Tuition,Public,Nonresident,Yes,Yes,32631.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,Tuition,Public,Resident,Yes,Yes,18593.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,37215.0
2019-20,2019,University of Texas at Austin Dell Medical School,UT Austin-Dell,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,23177.0
2019-20,2019,University of Utah School of Medicine,Utah,Fees,Public,Nonresident,Yes,,1246.0
2019-20,2019,University of Utah School of Medicine,Utah,Fees,Public,Resident,Yes,,1246.0
2019-20,2019,University of Utah School of Medicine,Utah,Health Insurance,Public,Nonresident,Yes,,1773.0
2019-20,2019,University of Utah School of Medicine,Utah,Health Insurance,Public,Resident,Yes,,1773.0
2019-20,2019,University of Utah School of Medicine,Utah,Tuition,Public,Nonresident,Yes,,76745.0
2019-20,2019,University of Utah School of Medicine,Utah,Tuition,Public,Resident,Yes,,40538.0
2019-20,2019,University of Utah School of Medicine,Utah,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,,79764.0
2019-20,2019,University of Utah School of Medicine,Utah,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,,43557.0
2019-20,2019,University of Virginia School of Medicine,Virginia,Fees,Public,Nonresident,Yes,Yes,5270.0
2019-20,2019,University of Virginia School of Medicine,Virginia,Fees,Public,Resident,Yes,Yes,4588.0
2019-20,2019,University of Virginia School of Medicine,Virginia,Health Insurance,Public,Nonresident,Yes,Yes,3000.0
2019-20,2019,University of Virginia School of Medicine,Virginia,Health Insurance,Public,Resident,Yes,Yes,3000.0
2019-20,2019,University of Virginia School of Medicine,Virginia,Tuition,Public,Nonresident,Yes,Yes,53952.0
2019-20,2019,University of Virginia School of Medicine,Virginia,Tuition,Public,Resident,Yes,Yes,43828.0
2019-20,2019,University of Virginia School of Medicine,Virginia,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,62222.0
2019-20,2019,University of Virginia School of Medicine,Virginia,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,51416.0
2019-20,2019,University of Washington School of Medicine,U Washington,Fees,Public,Nonresident,No,,1095.0
2019-20,2019,University of Washington School of Medicine,U Washington,Fees,Public,Resident,No,,1095.0
2019-20,2019,University of Washington School of Medicine,U Washington,Health Insurance,Public,Nonresident,No,,0.0
2019-20,2019,University of Washington School of Medicine,U Washington,Health Insurance,Public,Resident,No,,0.0
2019-20,2019,University of Washington School of Medicine,U Washington,Tuition,Public,Nonresident,No,,66987.0
2019-20,2019,University of Washington School of Medicine,U Washington,Tuition,Public,Resident,No,,36792.0
2019-20,2019,University of Washington School of Medicine,U Washington,"Tuition, Fees, and Health Insurance",Public,Nonresident,No,,68082.0
2019-20,2019,University of Washington School of Medicine,U Washington,"Tuition, Fees, and Health Insurance",Public,Resident,No,,37887.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,Fees,Public,Nonresident,Yes,Yes,1452.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,Fees,Public,Resident,Yes,Yes,1452.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,Health Insurance,Public,Nonresident,Yes,Yes,4000.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,Health Insurance,Public,Resident,Yes,Yes,4000.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,Tuition,Public,Nonresident,Yes,Yes,50201.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,Tuition,Public,Resident,Yes,Yes,36266.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,55653.0
2019-20,2019,University of Wisconsin School of Medicine and Public Health,Wisconsin,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,41718.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,Fees,Private,Nonresident,Yes,Yes,682.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,Fees,Private,Resident,Yes,Yes,682.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,Health Insurance,Private,Nonresident,Yes,Yes,3650.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,Health Insurance,Private,Resident,Yes,Yes,3650.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,Tuition,Private,Nonresident,Yes,Yes,58249.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,Tuition,Private,Resident,Yes,Yes,58249.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,62581.0
2019-20,2019,Vanderbilt University School of Medicine,Vanderbilt,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,62581.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Fees,Public,Nonresident,Yes,Yes,3885.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Fees,Public,Resident,Yes,Yes,3225.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Health Insurance,Public,Nonresident,Yes,Yes,6500.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Health Insurance,Public,Resident,Yes,Yes,6500.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Tuition,Public,Nonresident,Yes,Yes,53883.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Tuition,Public,Resident,Yes,Yes,32144.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,64268.0
2019-20,2019,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,41869.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,Fees,Public,Nonresident,Yes,Yes,1000.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,Fees,Public,Resident,Yes,Yes,1000.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,Health Insurance,Public,Nonresident,Yes,Yes,3538.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,Health Insurance,Public,Resident,Yes,Yes,3538.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,Tuition,Public,Nonresident,Yes,Yes,53113.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,Tuition,Public,Resident,Yes,Yes,53113.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,57651.0
2019-20,2019,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,57651.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Fees,Private,Nonresident,Yes,Yes,0.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Fees,Private,Resident,Yes,Yes,0.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Health Insurance,Private,Nonresident,Yes,Yes,3848.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Health Insurance,Private,Resident,Yes,Yes,3848.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Tuition,Private,Nonresident,Yes,Yes,60000.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Tuition,Private,Resident,Yes,Yes,60000.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,63848.0
2019-20,2019,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,63848.0
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,Fees,Public,Nonresident,,,
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,Fees,Public,Resident,No,,1012.0
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,Health Insurance,Public,Nonresident,,,
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,Health Insurance,Public,Resident,No,,276.0
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,Tuition,Public,Nonresident,,,
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,Tuition,Public,Resident,No,,38357.0
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,"Tuition, Fees, and Health Insurance",Public,Nonresident,,,
2019-20,2019,Washington State University Elson S. Floyd College of Medicine,Washington State-Floyd,"Tuition, Fees, and Health Insurance",Public,Resident,No,,39645.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,Fees,Private,Nonresident,Yes,No,2000.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,Fees,Private,Resident,Yes,No,2000.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,Health Insurance,Private,Nonresident,Yes,No,2749.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,Health Insurance,Private,Resident,Yes,No,2749.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,Tuition,Private,Nonresident,Yes,No,62164.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,Tuition,Private,Resident,Yes,No,62164.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,No,66913.0
2019-20,2019,Washington University in St. Louis School of Medicine,Washington U St Louis,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,No,66913.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,Fees,Public,Nonresident,Yes,Yes,2558.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,Fees,Public,Resident,Yes,Yes,2558.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,Health Insurance,Public,Nonresident,Yes,Yes,3168.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,Health Insurance,Public,Resident,Yes,Yes,3168.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,Tuition,Public,Nonresident,Yes,Yes,61414.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,Tuition,Public,Resident,Yes,Yes,34039.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,67140.0
2019-20,2019,Wayne State University School of Medicine,Wayne State,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,39765.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,Fees,Private,Nonresident,Yes,Yes,3666.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,Fees,Private,Resident,Yes,Yes,3666.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,Health Insurance,Private,Nonresident,Yes,Yes,5550.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,Health Insurance,Private,Resident,Yes,Yes,5550.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,Tuition,Private,Nonresident,Yes,Yes,58760.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,Tuition,Private,Resident,Yes,Yes,58760.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,67976.0
2019-20,2019,Weill Cornell Medicine,Cornell-Weill,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,67976.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,Fees,Public,Nonresident,No,Yes,1971.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,Fees,Public,Resident,No,Yes,1971.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,Health Insurance,Public,Nonresident,No,Yes,2172.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,Health Insurance,Public,Resident,No,Yes,2172.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,Tuition,Public,Nonresident,No,Yes,62181.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,Tuition,Public,Resident,No,Yes,30672.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,"Tuition, Fees, and Health Insurance",Public,Nonresident,No,Yes,66324.0
2019-20,2019,West Virginia University School of Medicine,West Virginia,"Tuition, Fees, and Health Insurance",Public,Resident,No,Yes,34815.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,Fees,Private,Nonresident,Yes,,0.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,Fees,Private,Resident,Yes,,0.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,Health Insurance,Private,Nonresident,Yes,,0.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,Health Insurance,Private,Resident,Yes,,0.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,Tuition,Private,Nonresident,Yes,,60500.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,Tuition,Private,Resident,Yes,,60500.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,,60500.0
2019-20,2019,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan-Stryker,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,,60500.0
2019-20,2019,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Fees,Public,Nonresident,Yes,Yes,3022.0
2019-20,2019,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Fees,Public,Resident,Yes,Yes,3022.0
2019-20,2019,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Health Insurance,Public,Nonresident,Yes,Yes,3228.0
2019-20,2019,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Health Insurance,Public,Resident,Yes,Yes,3228.0
